"wikidata_uri","label","birth_year","gender","label","geo_coordinates","wikidata_uri"
http://www.wikidata.org/entity/Q77688,Ruth Westheimer,1928,female,Wiesenfeld,POINT(9.681190 49.993600),http://www.wikidata.org/entity/Q1751874
http://www.wikidata.org/entity/Q77702134,Milan Tuček,1948,male,Brno,POINT(16.608333 49.195278),http://www.wikidata.org/entity/Q14960
http://www.wikidata.org/entity/Q77703158,Chiara Giaccardi,1959,female,Forlì,POINT(12.041389 44.222778),http://www.wikidata.org/entity/Q13367
http://www.wikidata.org/entity/Q77703246,Kateřina Lišková,1976,female,Teplice,POINT(13.816667 50.633333),http://www.wikidata.org/entity/Q146342
http://www.wikidata.org/entity/Q77772503,Stanford Lyman,1933,male,San Francisco,POINT(-122.419445 37.775000),http://www.wikidata.org/entity/Q62
http://www.wikidata.org/entity/Q778897,Georges Davy,1883,male,Bernay,POINT(0.598333 49.088611),http://www.wikidata.org/entity/Q18105
http://www.wikidata.org/entity/Q7789519,Thomas Fararo,1933,male,Manhattan,POINT(-73.994167 40.728333),http://www.wikidata.org/entity/Q11299
http://www.wikidata.org/entity/Q7792775,Thomas Nossiter,1937,male,Stockton-on-Tees,POINT(-1.320000 54.570000),http://www.wikidata.org/entity/Q989418
http://www.wikidata.org/entity/Q7793373,Thomas R. Plough,1941,male,Traverse City,POINT(-85.622222 44.768056),http://www.wikidata.org/entity/Q984544
http://www.wikidata.org/entity/Q7793736,Thomas S. Popkewitz,1940,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q78066667,Maurice Millioud,1865,male,Villarzel,POINT(6.916667 46.750000),http://www.wikidata.org/entity/Q70591
http://www.wikidata.org/entity/Q78170366,Jennie E. Brand,1976,female,United States,POINT(-98.579500 39.828175),http://www.wikidata.org/entity/Q30
http://www.wikidata.org/entity/Q7818469,Tomasz Sommer,1972,male,Puławy,POINT(21.969390 51.416550),http://www.wikidata.org/entity/Q320007
http://www.wikidata.org/entity/Q78212068,Tomasz Nawrocki,1959,male,Bielsko-Biała,POINT(19.044445 49.822500),http://www.wikidata.org/entity/Q106583
http://www.wikidata.org/entity/Q78222175,Antoine Sohier,1885,male,Liège,POINT(5.570556 50.639722),http://www.wikidata.org/entity/Q3992
http://www.wikidata.org/entity/Q7823626,Tony Vinson,1935,male,Australia,POINT(133.000000 -25.000000),http://www.wikidata.org/entity/Q408
http://www.wikidata.org/entity/Q7825637,Tore Lindbekk,1933,male,Oslo,POINT(10.738889 59.913333),http://www.wikidata.org/entity/Q585
http://www.wikidata.org/entity/Q7825807,Torild Skard,1936,female,Oslo,POINT(10.738889 59.913333),http://www.wikidata.org/entity/Q585
http://www.wikidata.org/entity/Q78319243,Jean Rémy,1928,male,Soumagne,POINT(5.750000 50.616667),http://www.wikidata.org/entity/Q696099
http://www.wikidata.org/entity/Q7842100,Triloki Nath Madan,1933,male,Jammu and Kashmir,POINT(74.850000 32.733333),http://www.wikidata.org/entity/Q2571484
http://www.wikidata.org/entity/Q7846816,Troy Duster,1936,male,Chicago,POINT(-87.627778 41.881944),http://www.wikidata.org/entity/Q1297
http://www.wikidata.org/entity/Q78492,Tomáš Garrigue Masaryk,1850,male,Hodonín,POINT(17.132439 48.848951),http://www.wikidata.org/entity/Q321778
http://www.wikidata.org/entity/Q7851866,Tukufu Zuberi,1959,male,Oakland,POINT(-122.250000 37.800000),http://www.wikidata.org/entity/Q17042
http://www.wikidata.org/entity/Q785400,Julian Hochfeld,1911,male,Rzeszów,POINT(21.998889 50.041111),http://www.wikidata.org/entity/Q598
http://www.wikidata.org/entity/Q78570,Otto Neurath,1882,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q786040,Sami Tchak,1960,male,Togo,POINT(1.183333 8.250000),http://www.wikidata.org/entity/Q945
http://www.wikidata.org/entity/Q78667351,Stanislas de Lestapis,1903,male,Besançon,POINT(6.021389 47.242222),http://www.wikidata.org/entity/Q37776
http://www.wikidata.org/entity/Q787023,András B. Kovács,1949,male,Cluj-Napoca,POINT(23.590660 46.768910),http://www.wikidata.org/entity/Q100188
http://www.wikidata.org/entity/Q78729340,Kamil Bałuk,1988,male,Wrocław,POINT(17.032500 51.110000),http://www.wikidata.org/entity/Q1799
http://www.wikidata.org/entity/Q7880825,Ulus Baker,1960,male,Ankara,POINT(32.838690 39.935760),http://www.wikidata.org/entity/Q3640
http://www.wikidata.org/entity/Q78815146,Carol Hirschon Weiss,1927,female,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q788289,Humphry Knipe,1941,male,Kimberley,POINT(24.763889 -28.738333),http://www.wikidata.org/entity/Q125905
http://www.wikidata.org/entity/Q78883,Arno Tausch,1951,male,Salzburg,POINT(13.045000 47.800000),http://www.wikidata.org/entity/Q34713
http://www.wikidata.org/entity/Q789416,Bálint Balla,1928,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q7900245,Urbano González Serrano,1848,male,Navalmoral de la Mata,POINT(-5.540278 39.892778),http://www.wikidata.org/entity/Q965529
http://www.wikidata.org/entity/Q79003878,Reinhard Müller,1954,male,Burgau,POINT(16.098889 47.143056),http://www.wikidata.org/entity/Q690957
http://www.wikidata.org/entity/Q79151,Othmar Spann,1878,male,Altmannsdorf,POINT(16.325600 48.165500),http://www.wikidata.org/entity/Q442551
http://www.wikidata.org/entity/Q79170,Eugen Ehrlich,1862,male,Chernivtsi,POINT(25.934444 48.290833),http://www.wikidata.org/entity/Q157725
http://www.wikidata.org/entity/Q7925396,Margit Warburg,1952,female,Copenhagen,POINT(12.568889 55.676111),http://www.wikidata.org/entity/Q1748
http://www.wikidata.org/entity/Q7925749,Victor Branford,1863,male,Oundle,POINT(-0.472000 52.480000),http://www.wikidata.org/entity/Q263497
http://www.wikidata.org/entity/Q792654,János Bencsik,1965,male,Szarvas,POINT(20.600000 46.850000),http://www.wikidata.org/entity/Q843014
http://www.wikidata.org/entity/Q7931340,Vina Mazumdar,1927,female,Kolkata,POINT(88.370000 22.567500),http://www.wikidata.org/entity/Q1348
http://www.wikidata.org/entity/Q7931964,Vincent N. Parrillo,1938,male,Paterson,POINT(-74.172222 40.916667),http://www.wikidata.org/entity/Q138391
http://www.wikidata.org/entity/Q7932887,Vintilă Mihăilescu,1951,male,Bucharest,POINT(26.097778 44.413361),http://www.wikidata.org/entity/Q19660
http://www.wikidata.org/entity/Q7933788,Virgil Madgearu,1887,male,Galați,POINT(28.042500 45.423333),http://www.wikidata.org/entity/Q170996
http://www.wikidata.org/entity/Q7933802,Virgil Măgureanu,1941,male,Giurtelecu Hododului,POINT(23.092950 47.416553),http://www.wikidata.org/entity/Q634312
http://www.wikidata.org/entity/Q793550,György Berkovits,1940,male,Orosháza,POINT(20.642778 46.567778),http://www.wikidata.org/entity/Q390796
http://www.wikidata.org/entity/Q79398193,Bronwyn Parry,1962,female,Australia,POINT(133.000000 -25.000000),http://www.wikidata.org/entity/Q408
http://www.wikidata.org/entity/Q794087,Azouz Begag,1957,male,"3rd arrondissement of Lyon",POINT(4.855822 45.758600),http://www.wikidata.org/entity/Q3348
http://www.wikidata.org/entity/Q7941228,Zdzisław Jerzy Bolek,1934,male,Warsaw,POINT(21.011111 52.230000),http://www.wikidata.org/entity/Q270
http://www.wikidata.org/entity/Q79422020,Núria Puig i Barata,1951,female,Aiguafreda,POINT(2.251498 41.768111),http://www.wikidata.org/entity/Q15389
http://www.wikidata.org/entity/Q7943336,Jerzy Ossowski,1911,male,Kraków,POINT(19.937222 50.061389),http://www.wikidata.org/entity/Q31487
http://www.wikidata.org/entity/Q7944091,Mieczysław Szerer,1884,male,Kraków,POINT(19.937222 50.061389),http://www.wikidata.org/entity/Q31487
http://www.wikidata.org/entity/Q7944192,Hanna Świda-Ziemba,1930,female,Vilnius,POINT(25.280000 54.687222),http://www.wikidata.org/entity/Q216
http://www.wikidata.org/entity/Q794543,Sreten V. Vukosavljević,1881,male,Prijepolje,POINT(19.651389 43.543889),http://www.wikidata.org/entity/Q797036
http://www.wikidata.org/entity/Q7960721,Wajiro Kon,1888,male,Aomori Prefecture,POINT(140.740556 40.824611),http://www.wikidata.org/entity/Q71699
http://www.wikidata.org/entity/Q796456,Salim Tamari,1945,male,Jaffa,POINT(34.753056 32.052222),http://www.wikidata.org/entity/Q180294
http://www.wikidata.org/entity/Q7964794,Walter F. Buckley,1922,male,Lynn,POINT(-70.950000 42.466667),http://www.wikidata.org/entity/Q49188
http://www.wikidata.org/entity/Q797638,Baber Johansen,1936,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q79792230,Ivan Cvitković,1945,male,Mostar,POINT(17.807500 43.343611),http://www.wikidata.org/entity/Q93347
http://www.wikidata.org/entity/Q7983367,Werner Cohn,1926,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q79985860,Jorge Ramón Sarasa Juanto,1936,male,Pamplona,POINT(-1.650000 42.816667),http://www.wikidata.org/entity/Q10282
http://www.wikidata.org/entity/Q79990609,Iside Gjergji,1974,female,Durrës,POINT(19.445833 41.313333),http://www.wikidata.org/entity/Q83285
http://www.wikidata.org/entity/Q8002858,Will Herberg,1901,male,Liachavičy,POINT(26.263000 53.039580),http://www.wikidata.org/entity/Q956607
http://www.wikidata.org/entity/Q8003815,William McKinney,1946,male,United States,POINT(-98.579500 39.828175),http://www.wikidata.org/entity/Q30
http://www.wikidata.org/entity/Q8005918,William Bridges-Maxwell,1929,male,Hobart,POINT(147.316667 -42.883333),http://www.wikidata.org/entity/Q40191
http://www.wikidata.org/entity/Q8009441,William Freudenburg,1951,male,Madison,POINT(-97.456944 41.827500),http://www.wikidata.org/entity/Q955473
http://www.wikidata.org/entity/Q8010583,William H. Sewell,1909,male,Perrinton,POINT(-84.679167 43.182778),http://www.wikidata.org/entity/Q3319771
http://www.wikidata.org/entity/Q80130048,Pierre Verdrager,1970,male,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q80130657,Françoise Laborie,1938,female,Tarbes,POINT(0.074445 43.232778),http://www.wikidata.org/entity/Q184023
http://www.wikidata.org/entity/Q8013260,William J. Kerby,1870,male,Lawler,POINT(-92.152778 43.069444),http://www.wikidata.org/entity/Q942768
http://www.wikidata.org/entity/Q8017194,"William R. Catton, Jr.",1926,male,Minneapolis,POINT(-93.269167 44.981945),http://www.wikidata.org/entity/Q36091
http://www.wikidata.org/entity/Q8019038,William T. Bielby,1947,male,Chicago,POINT(-87.627778 41.881944),http://www.wikidata.org/entity/Q1297
http://www.wikidata.org/entity/Q8022064,Willis Harman,1918,male,Seattle,POINT(-122.330000 47.605000),http://www.wikidata.org/entity/Q5083
http://www.wikidata.org/entity/Q8029127,Wojciech Klata,1976,male,Warsaw,POINT(21.011111 52.230000),http://www.wikidata.org/entity/Q270
http://www.wikidata.org/entity/Q8041230,Władysław Markiewicz,1920,male,Ostrów Wielkopolski,POINT(17.807222 51.654722),http://www.wikidata.org/entity/Q52895
http://www.wikidata.org/entity/Q80427248,Maria Bidlingmaier,1882,female,Lauffen am Neckar,POINT(9.156667 49.076389),http://www.wikidata.org/entity/Q525720
http://www.wikidata.org/entity/Q8043205,Xavier Briggs,1942,male,Miami,POINT(-80.216667 25.783333),http://www.wikidata.org/entity/Q8652
http://www.wikidata.org/entity/Q8045757,Y. Michal Bodemann,1944,male,Allgäu,POINT(10.192567 47.539456),http://www.wikidata.org/entity/Q169276
http://www.wikidata.org/entity/Q8046976,Yair Galily,1970,male,Petah Tikva,POINT(34.883333 32.083333),http://www.wikidata.org/entity/Q190828
http://www.wikidata.org/entity/Q8047309,Yalavarthi Naveen Babu,1964,male,Guntur district,POINT(80.450000 16.300000),http://www.wikidata.org/entity/Q15341
http://www.wikidata.org/entity/Q8050060,Yasunosuke Gonda,1887,male,Tokyo,POINT(139.691667 35.689444),http://www.wikidata.org/entity/Q1490
http://www.wikidata.org/entity/Q8058672,Piotr Łukasiewicz,1954,male,Warsaw,POINT(21.011111 52.230000),http://www.wikidata.org/entity/Q270
http://www.wikidata.org/entity/Q80593012,György Lengyel,1951,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q8071814,Zigu Ornea,1930,male,Frumușica,POINT(26.900000 47.533333),http://www.wikidata.org/entity/Q1040244
http://www.wikidata.org/entity/Q807477,Barbara Hölscher,1964,female,Kiel,POINT(10.139445 54.323333),http://www.wikidata.org/entity/Q1707
http://www.wikidata.org/entity/Q8082494,Şerif Mardin,1927,male,Istanbul,POINT(28.960278 41.010000),http://www.wikidata.org/entity/Q406
http://www.wikidata.org/entity/Q810024,Basil Davidson,1914,male,Bristol,POINT(-2.597500 51.453611),http://www.wikidata.org/entity/Q23154
http://www.wikidata.org/entity/Q810035,Basil Kerski,1969,male,Gdańsk,POINT(18.654023 54.348291),http://www.wikidata.org/entity/Q1792
http://www.wikidata.org/entity/Q811928,Bautista Saavedra,1870,male,La Paz,POINT(-68.133333 -16.495833),http://www.wikidata.org/entity/Q1491
http://www.wikidata.org/entity/Q81244,Karl Popper,1902,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q813156,Beate Krais,1944,female,Leipzig,POINT(12.374733 51.340632),http://www.wikidata.org/entity/Q2079
http://www.wikidata.org/entity/Q81517287,Maitane Arnoso,1981,female,San Sebastián,POINT(-1.980000 43.320000),http://www.wikidata.org/entity/Q10313
http://www.wikidata.org/entity/Q81525077,Jokin Bergara Eguren,1994,male,Eibar,POINT(-2.473275 43.184284),http://www.wikidata.org/entity/Q496567
http://www.wikidata.org/entity/Q817332,Benita Luckmann,1925,female,Riga,POINT(24.106944 56.947500),http://www.wikidata.org/entity/Q1773
http://www.wikidata.org/entity/Q817842,Bennett Berger,1926,male,Brooklyn,POINT(-73.949722 40.650833),http://www.wikidata.org/entity/Q18419
http://www.wikidata.org/entity/Q81819835,Gabriel Palau,1863,male,Barcelona,POINT(2.176944 41.382500),http://www.wikidata.org/entity/Q1492
http://www.wikidata.org/entity/Q81863909,Esko Kalimo,1937,male,Helsinki,POINT(24.937500 60.170833),http://www.wikidata.org/entity/Q1757
http://www.wikidata.org/entity/Q8189593,Adolfo González Posada,1860,male,Oviedo,POINT(-5.850278 43.362500),http://www.wikidata.org/entity/Q14317
http://www.wikidata.org/entity/Q81936149,Frank Lancaster Jones,1937,male,Newcastle,POINT(151.750000 -32.916667),http://www.wikidata.org/entity/Q57278
http://www.wikidata.org/entity/Q8196282,Alonso Salazar,1960,male,Pensilvania,POINT(-75.161167 5.384000),http://www.wikidata.org/entity/Q1440753
http://www.wikidata.org/entity/Q81968604,Moshe Berent,1954,male,Israel,POINT(35.000000 31.000000),http://www.wikidata.org/entity/Q801
http://www.wikidata.org/entity/Q8199252,Andrés Aubry,1927,male,Maisons-Laffitte,POINT(2.145000 48.946111),http://www.wikidata.org/entity/Q463951
http://www.wikidata.org/entity/Q8201129,Antonio Ariño Villarroya,1953,male,Allepuz,POINT(-0.729080 40.492453),http://www.wikidata.org/entity/Q1653535
http://www.wikidata.org/entity/Q82036653,Vera Kelsey,1892,female,Winnipeg,POINT(-97.138611 49.895556),http://www.wikidata.org/entity/Q2135
http://www.wikidata.org/entity/Q820676,Helio Jaguaribe,1923,male,Rio de Janeiro,POINT(-43.205555 -22.911111),http://www.wikidata.org/entity/Q8678
http://www.wikidata.org/entity/Q821315,Paul von Lilienfeld,1829,male,Białystok,POINT(23.168673 53.132356),http://www.wikidata.org/entity/Q761
http://www.wikidata.org/entity/Q823389,Bernd Drücke,1965,male,Unna,POINT(7.688889 51.534722),http://www.wikidata.org/entity/Q3949
http://www.wikidata.org/entity/Q823555,Bernd Hamm,1945,male,Groß-Gerau,POINT(8.481806 49.921389),http://www.wikidata.org/entity/Q251689
http://www.wikidata.org/entity/Q82403,Burhan Ghalioun,1945,male,Homs,POINT(36.716667 34.733333),http://www.wikidata.org/entity/Q131301
http://www.wikidata.org/entity/Q824339,Bernd Ulrich,1960,male,Essen,POINT(7.013055 51.450833),http://www.wikidata.org/entity/Q2066
http://www.wikidata.org/entity/Q8245216,Beatriz Góis Dantas,1941,female,Lagarto,POINT(-37.650000 -10.916945),http://www.wikidata.org/entity/Q2288052
http://www.wikidata.org/entity/Q82459938,Elisabeth Gallas,1979,female,Bonn,POINT(7.102222 50.735278),http://www.wikidata.org/entity/Q586
http://www.wikidata.org/entity/Q824719,Bernhard Badura,1943,male,Opole,POINT(17.924167 50.666667),http://www.wikidata.org/entity/Q92212
http://www.wikidata.org/entity/Q824857,Bernhard Claußen,1948,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q8248851,Lei Jieqiong,1905,female,Guangzhou,POINT(113.260000 23.130000),http://www.wikidata.org/entity/Q16572
http://www.wikidata.org/entity/Q825408,Bernhard Kathan,1953,male,Fraxern,POINT(9.675000 47.316667),http://www.wikidata.org/entity/Q698539
http://www.wikidata.org/entity/Q825669,Bernhard Nauck,1945,male,Hildesheim,POINT(9.950000 52.150000),http://www.wikidata.org/entity/Q3185
http://www.wikidata.org/entity/Q82583987,Timo Järvikoski,1948,male,Ilmajoki,POINT(22.580556 62.731944),http://www.wikidata.org/entity/Q5985
http://www.wikidata.org/entity/Q825925,Bernhard Schäfers,1939,male,Münster,POINT(7.625556 51.962500),http://www.wikidata.org/entity/Q2742
http://www.wikidata.org/entity/Q8263595,Carles Navales,1952,male,Cornellà de Llobregat,POINT(2.071111 41.355000),http://www.wikidata.org/entity/Q15602
http://www.wikidata.org/entity/Q8264138,Carlos Octavio Bunge,1875,male,Buenos Aires,POINT(-58.381944 -34.599722),http://www.wikidata.org/entity/Q1486
http://www.wikidata.org/entity/Q8270143,"Tao, Xisheng",1899,male,Huanggang,POINT(114.875000 30.450000),http://www.wikidata.org/entity/Q71355
http://www.wikidata.org/entity/Q83003,Antonio Gramsci,1891,male,Ales,POINT(8.816667 39.766667),http://www.wikidata.org/entity/Q382548
http://www.wikidata.org/entity/Q832641,Bettina Heintz,1949,female,Zurich,POINT(8.541111 47.374444),http://www.wikidata.org/entity/Q72
http://www.wikidata.org/entity/Q83272758,Kai Maaz,1972,male,Rathenow,POINT(12.333333 52.600000),http://www.wikidata.org/entity/Q525425
http://www.wikidata.org/entity/Q83275,Ziya Gökalp,1876,male,Çermik district,POINT(39.455833 38.135278),http://www.wikidata.org/entity/Q1911118
http://www.wikidata.org/entity/Q832768,Ida Bobula,1900,female,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q8350662,Yao Jen-to,1969,male,Taichung,POINT(120.679444 24.143889),http://www.wikidata.org/entity/Q245023
http://www.wikidata.org/entity/Q8353655,Daniel Raventós Pañella,1958,male,Barcelona,POINT(2.176944 41.382500),http://www.wikidata.org/entity/Q1492
http://www.wikidata.org/entity/Q83555406,Hendrik Wallat,1979,male,Hanover,POINT(9.738611 52.374444),http://www.wikidata.org/entity/Q1715
http://www.wikidata.org/entity/Q83556993,Duane Rousselle,1982,male,Miramichi,POINT(-65.508889 47.022500),http://www.wikidata.org/entity/Q1348913
http://www.wikidata.org/entity/Q83688173,Evelyne Huber,1950,female,Zurich,POINT(8.541111 47.374444),http://www.wikidata.org/entity/Q72
http://www.wikidata.org/entity/Q83732039,Mahnaz Shirali,1965,female,Tehran,POINT(51.389722 35.688889),http://www.wikidata.org/entity/Q3616
http://www.wikidata.org/entity/Q83854945,Anna Lisa Tota,1965,female,Milan,POINT(9.190000 45.466944),http://www.wikidata.org/entity/Q490
http://www.wikidata.org/entity/Q83856135,Andrea Volterrani,1966,male,Florence,POINT(11.254167 43.771389),http://www.wikidata.org/entity/Q2044
http://www.wikidata.org/entity/Q838996,Lucrețiu Pătrășcanu,1900,male,Bacău,POINT(26.916667 46.583333),http://www.wikidata.org/entity/Q10737004
http://www.wikidata.org/entity/Q83907,Robert A. Dahl,1915,male,Inwood,POINT(-96.432500 43.308889),http://www.wikidata.org/entity/Q520620
http://www.wikidata.org/entity/Q840231,Csaba Őry,1952,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q84082093,Christian Baron,1985,male,Kaiserslautern,POINT(7.768889 49.444722),http://www.wikidata.org/entity/Q3758
http://www.wikidata.org/entity/Q84144058,Carsten Stark,1966,male,Bad Homburg vor der Höhe,POINT(8.610486 50.229236),http://www.wikidata.org/entity/Q4165
http://www.wikidata.org/entity/Q84167643,Laura Corradi,1960,female,Milan,POINT(9.190000 45.466944),http://www.wikidata.org/entity/Q490
http://www.wikidata.org/entity/Q84184231,Roberto Cortés Conde,1932,male,Buenos Aires,POINT(-58.381944 -34.599722),http://www.wikidata.org/entity/Q1486
http://www.wikidata.org/entity/Q84186,Ivan Illich,1926,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q841874,Kuroda Kan'ichi,1927,male,Tokyo,POINT(139.691667 35.689444),http://www.wikidata.org/entity/Q1490
http://www.wikidata.org/entity/Q84207370,Katalin Kovács,1954,female,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q84259862,Jenő Vámos,1882,male,Miskolc,POINT(20.783333 48.100000),http://www.wikidata.org/entity/Q102397
http://www.wikidata.org/entity/Q84319828,Claire Bidart,1960,female,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q84352,André Gorz,1923,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q84365963,Irene León,1957,female,Cayambe,POINT(-78.156111 0.043889),http://www.wikidata.org/entity/Q1051957
http://www.wikidata.org/entity/Q84405353,Iwona Olejnik,1980,female,Przemyśl,POINT(22.784240 49.783450),http://www.wikidata.org/entity/Q208473
http://www.wikidata.org/entity/Q844288,Marcus Buckingham,1966,male,Radlett,POINT(-0.317500 51.684167),http://www.wikidata.org/entity/Q19772
http://www.wikidata.org/entity/Q84486,Peter L. Berger,1929,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q84509804,Adam Baczko,1987,male,Rennes,POINT(-1.680833 48.114167),http://www.wikidata.org/entity/Q647
http://www.wikidata.org/entity/Q84590062,J. Eugene Gallery,1898,male,Baltimore,POINT(-76.615000 39.286389),http://www.wikidata.org/entity/Q5092
http://www.wikidata.org/entity/Q84702,Helga Nowotny,1937,female,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q84718718,,1952,female,Boguchar,POINT(40.550000 49.933333),http://www.wikidata.org/entity/Q105264
http://www.wikidata.org/entity/Q84720819,Elna A. Orlova,1939,female,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q84724999,,1929,male,Moscow,POINT(37.617500 55.750556),http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q84800,Rudolf Eisler,1873,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q848387,Morris Ginsberg,1889,male,Kelmė,POINT(22.933333 55.633333),http://www.wikidata.org/entity/Q658230
http://www.wikidata.org/entity/Q848723,András Bozóki,1959,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q849122,Soma Braun,1890,male,Kecskemét,POINT(19.691667 46.907500),http://www.wikidata.org/entity/Q171357
http://www.wikidata.org/entity/Q84938364,Pascale Dietrich,1980,female,Tours,POINT(0.688333 47.392778),http://www.wikidata.org/entity/Q288
http://www.wikidata.org/entity/Q85027,Herbert J. Gans,1927,male,Cologne,POINT(6.957778 50.942222),http://www.wikidata.org/entity/Q365
http://www.wikidata.org/entity/Q85078,Max Herrmann,1865,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q85090929,Guido Vitiello,1975,male,Naples,POINT(14.248611 40.835833),http://www.wikidata.org/entity/Q2634
http://www.wikidata.org/entity/Q85103014,Stefano Spinelli,1963,male,Sorengo,POINT(8.933333 46.000000),http://www.wikidata.org/entity/Q69995
http://www.wikidata.org/entity/Q85134006,Katarzyna Sztop-Rutkowska,1973,female,Łódź,POINT(19.466667 51.750000),http://www.wikidata.org/entity/Q580
http://www.wikidata.org/entity/Q85134233,Wojciech Świątkiewicz,1951,male,Gdańsk,POINT(18.654023 54.348291),http://www.wikidata.org/entity/Q1792
http://www.wikidata.org/entity/Q85261,Lutz Hachmeister,1959,male,Minden,POINT(8.916667 52.288333),http://www.wikidata.org/entity/Q3846
http://www.wikidata.org/entity/Q85264,Sönke Neitzel,1968,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q85302428,Khalil Ahmad Khalil,1942,male,Tyre,POINT(35.200000 33.266667),http://www.wikidata.org/entity/Q82070
http://www.wikidata.org/entity/Q85369520,Lenka Dedkova,1983,female,Mladá Boleslav,POINT(14.906389 50.412500),http://www.wikidata.org/entity/Q191805
http://www.wikidata.org/entity/Q85394,René Fülöp-Miller,1891,male,Caransebeș,POINT(22.221944 45.421389),http://www.wikidata.org/entity/Q33208
http://www.wikidata.org/entity/Q85411113,René Gründer,1975,male,Zittau,POINT(14.807222 50.896111),http://www.wikidata.org/entity/Q157200
http://www.wikidata.org/entity/Q85431727,Carlos Jesús Fernández Rodríguez,1974,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q85436116,Dahlia Moore,1953,female,Tel Aviv,POINT(34.780000 32.080000),http://www.wikidata.org/entity/Q33935
http://www.wikidata.org/entity/Q85453733,Kathy Charmaz,1939,female,Whitehall,POINT(-91.316389 44.366667),http://www.wikidata.org/entity/Q1007811
http://www.wikidata.org/entity/Q85489375,Giovanni Bechelloni,1938,male,Florence,POINT(11.254167 43.771389),http://www.wikidata.org/entity/Q2044
http://www.wikidata.org/entity/Q85518580,Gilles Houle,1947,male,Drummondville,POINT(-72.483333 45.883333),http://www.wikidata.org/entity/Q141940
http://www.wikidata.org/entity/Q85521,Elisabeth Beck-Gernsheim,1946,female,Freiburg im Breisgau,POINT(7.850000 47.995000),http://www.wikidata.org/entity/Q2833
http://www.wikidata.org/entity/Q855250,György Bözödi,1913,male,Bezid,POINT(24.922384 46.406393),http://www.wikidata.org/entity/Q713512
http://www.wikidata.org/entity/Q85554,Hans Günther Adler,1910,male,Prague,POINT(14.421389 50.087500),http://www.wikidata.org/entity/Q1085
http://www.wikidata.org/entity/Q856008,Barbara Epstein,1928,female,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
http://www.wikidata.org/entity/Q85660177,Marie-Héléne Caillol,1965,female,France,POINT(2.000000 47.000000),http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q85690066,Silvano Burgalassi,1921,male,Bibbona,POINT(10.594444 43.269444),http://www.wikidata.org/entity/Q157673
http://www.wikidata.org/entity/Q85738,Emil Lederer,1882,male,Plzeň,POINT(13.382500 49.741389),http://www.wikidata.org/entity/Q43453
http://www.wikidata.org/entity/Q85772054,José Casanova,1951,male,Zaragoza,POINT(-0.883333 41.650000),http://www.wikidata.org/entity/Q10305
