"wikidata_uri","label","birth_year","gender"
http://www.wikidata.org/entity/Q7262222,Puthenveetil Radhakrishnan,1949,male
http://www.wikidata.org/entity/Q72686461,Barbara Rendtorff,1951,female
http://www.wikidata.org/entity/Q727301,Sergey Muromtsev,1850,male
http://www.wikidata.org/entity/Q7273736,R. Jay Turner,1934,male
http://www.wikidata.org/entity/Q72738680,László Lakatos,1952,male
http://www.wikidata.org/entity/Q7273990,R. Scott Frey,1951,male
http://www.wikidata.org/entity/Q727924,Ondrej Dostál,1971,male
http://www.wikidata.org/entity/Q7279401,Rachel Sherman,1970,female
http://www.wikidata.org/entity/Q7280238,Radhika Balakrishnan,1959,female
http://www.wikidata.org/entity/Q7282307,Rafael Roncagliolo,1944,male
http://www.wikidata.org/entity/Q7287542,Ralph Gomes,1937,male
http://www.wikidata.org/entity/Q7287778,Ralph Larkin,1940,male
http://www.wikidata.org/entity/Q7288157,Ralph Thomlinson,1925,male
http://www.wikidata.org/entity/Q729038,Donald T. Campbell,1916,male
http://www.wikidata.org/entity/Q7292158,Randy David,1946,male
http://www.wikidata.org/entity/Q7293121,Ranjay Vardhan,1969,male
http://www.wikidata.org/entity/Q7293954,Raphael Cohen-Almagor,1961,male
http://www.wikidata.org/entity/Q72941293,Andrzej Bryl,1957,male
http://www.wikidata.org/entity/Q729525,Howard P. Becker,1899,male
http://www.wikidata.org/entity/Q729554,Herbert Blumer,1900,male
http://www.wikidata.org/entity/Q7296608,Ravi Arvind Palat,1954,male
http://www.wikidata.org/entity/Q7297913,Ray Oldenburg,1932,male
http://www.wikidata.org/entity/Q7297924,Ray Pahl,1935,male
http://www.wikidata.org/entity/Q7297933,Ray Pawson,1948,male
http://www.wikidata.org/entity/Q72981004,Zahidé Machado Neto,1931,female
http://www.wikidata.org/entity/Q72987625,Júlia Szalai,1948,female
http://www.wikidata.org/entity/Q7298799,Raymond Gastil,1931,male
http://www.wikidata.org/entity/Q7299297,Raymundo Faoro,1925,male
http://www.wikidata.org/entity/Q729983,Roy Medvedev,1925,male
http://www.wikidata.org/entity/Q73001453,Manuel Ortuno Martinez,1927,male
http://www.wikidata.org/entity/Q730190,Chris Harman,1942,male
http://www.wikidata.org/entity/Q73035719,Ying-Hwa Chang,1950,male
http://www.wikidata.org/entity/Q73037010,Joseph O. Baker,1983,male
http://www.wikidata.org/entity/Q73137036,Dale Wayne Tomich,1946,male
http://www.wikidata.org/entity/Q7313835,Renée Fox,1928,female
http://www.wikidata.org/entity/Q73152752,Janise Hurtig,1958,female
http://www.wikidata.org/entity/Q73156083,Melissa J. Wilde,1974,female
http://www.wikidata.org/entity/Q73172,Hans Freyer,1887,male
http://www.wikidata.org/entity/Q7317547,Reuel Denney,1913,male
http://www.wikidata.org/entity/Q73178408,David S. Byrne,1947,male
http://www.wikidata.org/entity/Q73200,Elmar Altvater,1938,male
http://www.wikidata.org/entity/Q7320014,Rhacel Parrenas,1971,female
http://www.wikidata.org/entity/Q732025,Morris Janowitz,1919,male
http://www.wikidata.org/entity/Q7321367,Rhonda Galbally,1948,female
http://www.wikidata.org/entity/Q7321785,Rhys H. Williams,1955,male
http://www.wikidata.org/entity/Q7322187,Riaz Hassan,1937,male
http://www.wikidata.org/entity/Q7322779,Ricardo Pozas Arciniega,1912,male
http://www.wikidata.org/entity/Q7323797,Richard Arum,1963,male
http://www.wikidata.org/entity/Q7324289,Richard Boyatzis,1946,male
http://www.wikidata.org/entity/Q7325020,Richard Cyert,1921,male
http://www.wikidata.org/entity/Q732556,Aslan Tkhakushinov,1947,male
http://www.wikidata.org/entity/Q7325643,Richard Felson,1950,male
http://www.wikidata.org/entity/Q7326551,Richard Hosking,1933,male
http://www.wikidata.org/entity/Q7326722,Richard J. F. Day,1960,male
http://www.wikidata.org/entity/Q7327177,Richard L. Daft,1941,male
http://www.wikidata.org/entity/Q7327456,Richard Louis Dugdale,1841,male
http://www.wikidata.org/entity/Q7327588,Richard Machalek,1946,male
http://www.wikidata.org/entity/Q7327739,Richard McGee Morse,1922,male
http://www.wikidata.org/entity/Q7327840,Richard Miskolci,1971,male
http://www.wikidata.org/entity/Q7328554,Richard Quinney,1934,male
http://www.wikidata.org/entity/Q7328803,Richard Ryscavage,1945,male
http://www.wikidata.org/entity/Q7328973,Richard Seymour,1977,male
http://www.wikidata.org/entity/Q7329398,Richard Taub,1937,male
http://www.wikidata.org/entity/Q7329431,Richard Thacker Morris,1917,male
http://www.wikidata.org/entity/Q73300,Wolfgang Sachs,1946,male
http://www.wikidata.org/entity/Q7330058,Richard Wohl,1921,male
http://www.wikidata.org/entity/Q733019,José Ingenieros,1877,male
http://www.wikidata.org/entity/Q73305419,Claudia Göbel,1980,female
http://www.wikidata.org/entity/Q7331378,Rick Fantasia,1951,male
http://www.wikidata.org/entity/Q7331525,Rick Kuhn,1955,male
http://www.wikidata.org/entity/Q733392,Filippo Turati,1857,male
http://www.wikidata.org/entity/Q7334569,Rinaldo Walcott,1965,male
http://www.wikidata.org/entity/Q73384617,Gerhard Hauck,1939,male
http://www.wikidata.org/entity/Q73395734,Jens Kastner,1970,male
http://www.wikidata.org/entity/Q73409281,Janet Saltzman Chafetz,1942,female
http://www.wikidata.org/entity/Q7341234,Robert A. Gordon,1932,male
http://www.wikidata.org/entity/Q73415983,Konrad Dietzfelbinger,1940,male
http://www.wikidata.org/entity/Q7341813,Robert Balch,1945,male
http://www.wikidata.org/entity/Q7342097,Robert Bierstedt,1913,male
http://www.wikidata.org/entity/Q7342504,Robert Burgess,1947,male
http://www.wikidata.org/entity/Q7342849,Robert Chambers,1932,male
http://www.wikidata.org/entity/Q7343289,Robert D. Bullard,1946,male
http://www.wikidata.org/entity/Q7344340,Robert Fine,1945,male
http://www.wikidata.org/entity/Q7346799,Robert Lee Barker,1937,male
http://www.wikidata.org/entity/Q7347549,Robert McKenzie,1917,male
http://www.wikidata.org/entity/Q7347593,Robert McRuer,1966,male
http://www.wikidata.org/entity/Q7348123,Robert O. Trout,1904,male
http://www.wikidata.org/entity/Q734996,Alexandros Papanastasiou,1876,male
http://www.wikidata.org/entity/Q7351279,Robert Wuthnow,1946,male
http://www.wikidata.org/entity/Q73513714,Grażyna Pomian,1934,female
http://www.wikidata.org/entity/Q7351750,Roberto Jacoby,1944,male
http://www.wikidata.org/entity/Q7352327,Robin Cohen,1944,male
http://www.wikidata.org/entity/Q7356608,Roderick Ferguson,1972,male
http://www.wikidata.org/entity/Q7357397,Rodrigo Pimentel,1971,male
http://www.wikidata.org/entity/Q7357846,Roger Bartra,1942,male
http://www.wikidata.org/entity/Q7358187,Roger Finke,1954,male
http://www.wikidata.org/entity/Q7358432,Roger Jowell,1942,male
http://www.wikidata.org/entity/Q7359046,Roger V. Gould,1962,male
http://www.wikidata.org/entity/Q73614,Wolfgang Sofsky,1952,male
http://www.wikidata.org/entity/Q7364529,Ron Westrum,1945,male
http://www.wikidata.org/entity/Q73646,Thorstein Veblen,1857,male
http://www.wikidata.org/entity/Q7364643,Ronald Anderson,1941,male
http://www.wikidata.org/entity/Q7364712,Ronald C. Kessler,1947,male
http://www.wikidata.org/entity/Q7364840,Ronald Enroth,1938,male
http://www.wikidata.org/entity/Q7364926,Ronald Hamowy,1937,male
http://www.wikidata.org/entity/Q7365037,Ronald L. Cohen,1944,male
http://www.wikidata.org/entity/Q7365159,Ronald P. Dore,1925,male
http://www.wikidata.org/entity/Q7365308,Ronald Stuart Burt,1949,male
http://www.wikidata.org/entity/Q7365719,Ronit Lentin,1944,female
http://www.wikidata.org/entity/Q73667712,Suzana Prates,1940,female
http://www.wikidata.org/entity/Q7367332,Rosanna Hertz,1953,female
http://www.wikidata.org/entity/Q7367738,Rose Goldsen,1917,female
http://www.wikidata.org/entity/Q73680,Sigmund Neumann,1904,male
http://www.wikidata.org/entity/Q7369408,Ross Honeywill,1949,male
http://www.wikidata.org/entity/Q73717707,Catalina Crespo Sancho,1974,female
http://www.wikidata.org/entity/Q7372617,Roy Bryce-Laporte,1933,male
http://www.wikidata.org/entity/Q7376477,Rubén G. Rumbaut,1950,male
http://www.wikidata.org/entity/Q73773046,Gerolf Hanke,1984,male
http://www.wikidata.org/entity/Q7377688,Rudy Ruettiger,1948,male
http://www.wikidata.org/entity/Q73796,Holger Michaelis,1942,male
http://www.wikidata.org/entity/Q7380182,Rupa Huq,1972,female
http://www.wikidata.org/entity/Q7383042,Ruth Hill Useem,1915,female
http://www.wikidata.org/entity/Q7383082,Ruth Levitas,1949,female
http://www.wikidata.org/entity/Q7383127,Ruth Milkman,1954,female
http://www.wikidata.org/entity/Q7383213,Ruth Shonle Cavan,1896,female
http://www.wikidata.org/entity/Q7383558,Ruud de Moor,1928,male
http://www.wikidata.org/entity/Q7385496,Ryūhō Ōkawa,1956,male
http://www.wikidata.org/entity/Q738670,Zoltán Bretter,1958,male
http://www.wikidata.org/entity/Q7387557,S. Jay Olshansky,1954,male
http://www.wikidata.org/entity/Q73907685,James Mickel Williams,1876,male
http://www.wikidata.org/entity/Q73918288,Benjamin Scheller,1969,male
http://www.wikidata.org/entity/Q73932565,Ayad Ablal,1974,male
http://www.wikidata.org/entity/Q7399427,Sahajanand Saraswati,1889,male
http://www.wikidata.org/entity/Q74030007,Pamela Colombo,1983,female
http://www.wikidata.org/entity/Q74033892,Bernadette Dallaire,1963,female
http://www.wikidata.org/entity/Q74041682,Angélica Cuéllar Vázquez,1954,female
http://www.wikidata.org/entity/Q7405154,Sally Hacker,1936,female
http://www.wikidata.org/entity/Q7406386,Salvador Brau,1842,male
http://www.wikidata.org/entity/Q7409517,Samir Khalaf,1933,male
http://www.wikidata.org/entity/Q74104543,Peter Smith,1947,male
http://www.wikidata.org/entity/Q7411252,Samuel Delbert Clark,1910,male
http://www.wikidata.org/entity/Q7411585,Samuel H. Preston,1943,male
http://www.wikidata.org/entity/Q7411662,Samuel Heilman,1946,male
http://www.wikidata.org/entity/Q741330,Eystein Eggen,1944,male
http://www.wikidata.org/entity/Q74190607,František Vrba,1920,male
http://www.wikidata.org/entity/Q7421552,Sara Arber,1949,female
http://www.wikidata.org/entity/Q74216005,Adriana Marrero,1958,female
http://www.wikidata.org/entity/Q7421608,Sara Diamond,1958,female
http://www.wikidata.org/entity/Q7421686,Sara Lawrence-Lightfoot,1944,female
http://www.wikidata.org/entity/Q7421706,Sara McLanahan,1940,female
http://www.wikidata.org/entity/Q7421766,Sara Sefchovich,1949,female
http://www.wikidata.org/entity/Q7422836,Sarah Thornton,1965,female
http://www.wikidata.org/entity/Q74236359,Leslie Page Moch,1944,female
http://www.wikidata.org/entity/Q7425081,Sasha Costanza-Chock,1976,female
http://www.wikidata.org/entity/Q7429432,Saïd Amir Arjomand,1946,male
http://www.wikidata.org/entity/Q7438945,Michel Pialoux,1939,male
http://www.wikidata.org/entity/Q74395906,Gaye Tuchman,1943,female
http://www.wikidata.org/entity/Q744332,Dwight Macdonald,1906,male
http://www.wikidata.org/entity/Q74449525,Federico Tarragoni,1983,male
http://www.wikidata.org/entity/Q744566,Gilbert Achcar,1951,male
http://www.wikidata.org/entity/Q744685,Michael H. Kater,1937,male
http://www.wikidata.org/entity/Q7448779,Selo Soemardjan,1915,male
http://www.wikidata.org/entity/Q745034,Harvey Sacks,1935,male
http://www.wikidata.org/entity/Q74583182,Madeleine Pastinelli,1974,female
http://www.wikidata.org/entity/Q74610120,Ugo Palheta,1983,male
http://www.wikidata.org/entity/Q74648646,Ludmila Fialova,1947,female
http://www.wikidata.org/entity/Q74725807,Mario Carrier,1955,male
http://www.wikidata.org/entity/Q747613,Frank W. Blackmar,1854,male
http://www.wikidata.org/entity/Q747790,Paolo Virno,1952,male
http://www.wikidata.org/entity/Q748087,Ernő Gáll,1917,male
http://www.wikidata.org/entity/Q74859988,,1956,male
http://www.wikidata.org/entity/Q7489926,Sharmila Rege,1964,female
http://www.wikidata.org/entity/Q7490063,Sharon Gaber,1964,female
http://www.wikidata.org/entity/Q74903226,Raimondo Strassoldo,1942,male
http://www.wikidata.org/entity/Q7493024,Sheila Cavanagh,1969,female
http://www.wikidata.org/entity/Q7493417,Shelby Steele,1946,male
http://www.wikidata.org/entity/Q74938248,Shannon Gleeson,1980,female
http://www.wikidata.org/entity/Q7494007,Shelton H. Davis,1942,male
http://www.wikidata.org/entity/Q749704,Robert J. Sampson,1956,male
http://www.wikidata.org/entity/Q7497592,Shinji Miyadai,1959,male
http://www.wikidata.org/entity/Q7498845,Shirley Sherrod,1948,female
http://www.wikidata.org/entity/Q7499222,Shiv Visvanathan,1950,male
http://www.wikidata.org/entity/Q75016697,Jin Haritaworn,1974,female
http://www.wikidata.org/entity/Q75038736,C.W.A. Veditz,1872,male
http://www.wikidata.org/entity/Q75045385,Uwe Wilkesmann,1963,male
http://www.wikidata.org/entity/Q7509013,Sidney D. Gamble,1890,male
http://www.wikidata.org/entity/Q7509215,Sidney M. Willhelm,1934,male
http://www.wikidata.org/entity/Q75100316,Mia Vabø,1958,female
http://www.wikidata.org/entity/Q75112531,Sébastien Plutniak,1986,male
http://www.wikidata.org/entity/Q75116856,Maureen T. Hallinan,1940,female
http://www.wikidata.org/entity/Q75122930,Stephen Couch,1948,male
http://www.wikidata.org/entity/Q75122941,Karyn McKinney-Marvasti,1969,female
http://www.wikidata.org/entity/Q75153891,Michelle Koch,1980,female
http://www.wikidata.org/entity/Q7517038,Silvia Rivera Cusicanqui,1949,female
http://www.wikidata.org/entity/Q7517144,Silvio Pereira,1961,male
http://www.wikidata.org/entity/Q7518438,Simon Chapman,1951,male
http://www.wikidata.org/entity/Q7519037,Simon J. Bronner,1954,male
http://www.wikidata.org/entity/Q7519743,Simon Schwartzman,1939,male
http://www.wikidata.org/entity/Q7519832,Simon Stewart,1974,male
http://www.wikidata.org/entity/Q75200351,Celeste Watkins-Hayes,1974,female
http://www.wikidata.org/entity/Q7520060,Simon J. Williams,1961,male
http://www.wikidata.org/entity/Q75222768,Julien Talpin,1980,male
http://www.wikidata.org/entity/Q75238,Heinz Dieterich,1943,male
http://www.wikidata.org/entity/Q7524414,Sinisa Malesevic,1969,male
http://www.wikidata.org/entity/Q7525287,Siobhan Brooks,1972,female
http://www.wikidata.org/entity/Q75337155,H. Wentworth Eldredge,1906,male
http://www.wikidata.org/entity/Q7541149,Slobodan Inić,1946,male
http://www.wikidata.org/entity/Q7547623,Snell Putney,1929,male
http://www.wikidata.org/entity/Q75511923,Hannah Bradby,1966,female
http://www.wikidata.org/entity/Q75516113,Jon Ivar Elstad,1948,male
http://www.wikidata.org/entity/Q75548390,Samuel Lee,1970,male
http://www.wikidata.org/entity/Q7555520,Sol Encel,1925,male
http://www.wikidata.org/entity/Q75595739,Alban Knecht,1968,male
http://www.wikidata.org/entity/Q7561903,Sonja Licht,1947,female
http://www.wikidata.org/entity/Q7564597,Soumya Naâmane Guessous,1955,female
http://www.wikidata.org/entity/Q75735655,Barbara Schwarze,1951,female
http://www.wikidata.org/entity/Q75741427,Sean Scalmer,1971,male
http://www.wikidata.org/entity/Q75743701,Edeltraud Vomberg,1960,female
http://www.wikidata.org/entity/Q7578936,Spomenka Hribar,1941,female
http://www.wikidata.org/entity/Q75804924,Domonkos Sik,1982,male
http://www.wikidata.org/entity/Q75805754,,1951,male
http://www.wikidata.org/entity/Q75805973,Eszter Neumann,1980,female
http://www.wikidata.org/entity/Q75812,Norbert Elias,1897,male
http://www.wikidata.org/entity/Q75843284,Andrée Andrieux,1898,female
http://www.wikidata.org/entity/Q7586477,Sripati Chandrasekhar,1918,male
http://www.wikidata.org/entity/Q7587569,St. Clair Drake,1911,male
http://www.wikidata.org/entity/Q75919812,Enzo Carli,1949,male
http://www.wikidata.org/entity/Q75952,Robert Redslob,1882,male
http://www.wikidata.org/entity/Q75957013,Pierre de Bie,1917,male
http://www.wikidata.org/entity/Q7599437,Stanley Aronowitz,1933,male
http://www.wikidata.org/entity/Q7606780,Stein Ringen,1945,male
http://www.wikidata.org/entity/Q760836,Mihály Andor,1944,male
http://www.wikidata.org/entity/Q7608841,Stephen C. Smith,1968,male
http://www.wikidata.org/entity/Q7608921,Stephen Cole,1941,male
http://www.wikidata.org/entity/Q7609489,Stephen Hill,1946,male
http://www.wikidata.org/entity/Q7609640,Stephen K. Sanderson,1945,male
http://www.wikidata.org/entity/Q7610333,Stephen Raudenbush,1946,male
http://www.wikidata.org/entity/Q7610554,Stephen Smith,1949,male
http://www.wikidata.org/entity/Q76112,René König,1906,male
http://www.wikidata.org/entity/Q76131383,Charles Francis Westoff,1927,male
http://www.wikidata.org/entity/Q76143,Richard Thurnwald,1869,male
http://www.wikidata.org/entity/Q7614473,Steven Barkan,1951,male
http://www.wikidata.org/entity/Q76146153,Antoine Baby,1933,male
http://www.wikidata.org/entity/Q7614752,Steven Goldberg,1941,male
http://www.wikidata.org/entity/Q7614857,Steven J. Gold,1955,male
http://www.wikidata.org/entity/Q7614997,Steven M. Cohen,1950,male
http://www.wikidata.org/entity/Q7615091,Steven Nock,1950,male
http://www.wikidata.org/entity/Q76152344,Pierre W. Bélanger,1934,male
http://www.wikidata.org/entity/Q7615255,Steven Seidman,1948,male
http://www.wikidata.org/entity/Q76175,Reinhard Bendix,1916,male
http://www.wikidata.org/entity/Q7617716,Stjepan Meštrović,1955,male
http://www.wikidata.org/entity/Q76180,Paul Barth,1858,male
http://www.wikidata.org/entity/Q76205,Friedrich von Gottl-Ottlilienfeld,1868,male
http://www.wikidata.org/entity/Q7626257,Stuart A. Wright,1951,male
http://www.wikidata.org/entity/Q7626376,Stuart C. Dodd,1900,male
http://www.wikidata.org/entity/Q763107,Rodolfo Enrique Fogwill,1941,male
http://www.wikidata.org/entity/Q76311426,Bacho Odisharia,1991,male
http://www.wikidata.org/entity/Q76321208,François-André Isambert,1924,male
http://www.wikidata.org/entity/Q763218,Theodore Roszak,1933,male
http://www.wikidata.org/entity/Q7634286,Sue Scott,1950,female
http://www.wikidata.org/entity/Q7635631,Sujata Patel,1953,female
http://www.wikidata.org/entity/Q76357,Jürgen Habermas,1929,male
http://www.wikidata.org/entity/Q76395,Alfred Grosser,1925,male
http://www.wikidata.org/entity/Q76411747,Ivo Žanić,1954,male
http://www.wikidata.org/entity/Q76435,Siegfried Kracauer,1889,male
http://www.wikidata.org/entity/Q76436722,Gregory Jackson,1948,male
http://www.wikidata.org/entity/Q7648438,Susan Stryker,1961,trans woman
http://www.wikidata.org/entity/Q7648484,Susan Visvanathan,1957,female
http://www.wikidata.org/entity/Q76514,Alfred Weber,1868,male
http://www.wikidata.org/entity/Q76515,Erich Rothacker,1888,male
http://www.wikidata.org/entity/Q76521,Max Scheler,1874,male
http://www.wikidata.org/entity/Q76522,Helmuth Plessner,1892,male
http://www.wikidata.org/entity/Q7652273,Sverre Holm,1910,male
http://www.wikidata.org/entity/Q76543,Ulrike Meinhof,1934,female
http://www.wikidata.org/entity/Q76583,Eugen Dühring,1833,male
http://www.wikidata.org/entity/Q7660347,Syed Hussein Alatas,1924,male
http://www.wikidata.org/entity/Q7660402,Syed Munawar Hasan,1941,male
http://www.wikidata.org/entity/Q7661005,Sylvia Schmelkes,1948,female
http://www.wikidata.org/entity/Q7661023,Sylvia Walby,1953,female
http://www.wikidata.org/entity/Q76641580,Horst Dornbusch,1947,male
http://www.wikidata.org/entity/Q7668469,T. L. Taylor,1960,female
http://www.wikidata.org/entity/Q76688,Hans-Hermann Hoppe,1949,male
http://www.wikidata.org/entity/Q76702,Oswald von Nell-Breuning,1890,male
http://www.wikidata.org/entity/Q76736038,Marc-André Lessard,1931,male
http://www.wikidata.org/entity/Q76743517,Frank Adler,1945,male
http://www.wikidata.org/entity/Q76761633,Antonio Díaz Martínez,1933,male
http://www.wikidata.org/entity/Q76762,Friedrich Ratzel,1844,male
http://www.wikidata.org/entity/Q7680730,Tamar El Or,1955,female
http://www.wikidata.org/entity/Q76823,Karl Mannheim,1893,male
http://www.wikidata.org/entity/Q76826,Max Horkheimer,1895,male
http://www.wikidata.org/entity/Q76839564,Kurt Meier,1943,male
http://www.wikidata.org/entity/Q76844,Ulrich Beck,1944,male
http://www.wikidata.org/entity/Q76849,Georg Simmel,1858,male
http://www.wikidata.org/entity/Q7686175,Tariq Modood,1952,male
http://www.wikidata.org/entity/Q7693259,Ted Hanisch,1947,male
http://www.wikidata.org/entity/Q769502,Róbert Angelusz,1939,male
http://www.wikidata.org/entity/Q76959,Ralf Dahrendorf,1929,male
http://www.wikidata.org/entity/Q769747,Augusto Santos Silva,1956,male
http://www.wikidata.org/entity/Q769791,Alberto Melucci,1943,male
http://www.wikidata.org/entity/Q76981200,Geoffrey Hunt,1947,male
http://www.wikidata.org/entity/Q76996802,Maryse Tripier,1945,female
http://www.wikidata.org/entity/Q770127,Silvia Di Natale,1951,female
http://www.wikidata.org/entity/Q7701923,Terence J. Byres,1936,male
http://www.wikidata.org/entity/Q7701929,Terence Kealey,1952,male
http://www.wikidata.org/entity/Q77041278,Colette Fagan,1963,female
http://www.wikidata.org/entity/Q77049945,Pedro Yauri,1959,male
http://www.wikidata.org/entity/Q770682,Nikolay Mikhaylovsky,1842,male
http://www.wikidata.org/entity/Q7707280,Tex Sample,1934,male
http://www.wikidata.org/entity/Q770801,Géza Ankerl,1933,male
http://www.wikidata.org/entity/Q77083584,Johannes Christoffel Willem Verstege,1912,male
http://www.wikidata.org/entity/Q77084476,Leonardus Laeyendecker,1930,male
http://www.wikidata.org/entity/Q77085278,Raymond Buve (1933-2026),1933,male
http://www.wikidata.org/entity/Q77134931,David Bartram,1966,male
http://www.wikidata.org/entity/Q77146,Leo Löwenthal,1900,male
http://www.wikidata.org/entity/Q77174963,,1975,male
http://www.wikidata.org/entity/Q77175,Friedrich Pollock,1894,male
http://www.wikidata.org/entity/Q77320,Leopold von Wiese,1876,male
http://www.wikidata.org/entity/Q77454,Karl Deutsch,1912,male
http://www.wikidata.org/entity/Q77643,Karl Bücher,1847,male
http://www.wikidata.org/entity/Q77688,Ruth Westheimer,1928,female
http://www.wikidata.org/entity/Q77702134,Milan Tuček,1948,male
http://www.wikidata.org/entity/Q77703158,Chiara Giaccardi,1959,female
http://www.wikidata.org/entity/Q77703246,Kateřina Lišková,1976,female
http://www.wikidata.org/entity/Q77730447,Richard Sparks,1961,male
http://www.wikidata.org/entity/Q77772503,Stanford Lyman,1933,male
http://www.wikidata.org/entity/Q7786893,Thomas A. McCarthy,1940,male
http://www.wikidata.org/entity/Q778897,Georges Davy,1883,male
http://www.wikidata.org/entity/Q7789448,Thomas F. Gieryn,1950,male
http://www.wikidata.org/entity/Q7789519,Thomas Fararo,1933,male
http://www.wikidata.org/entity/Q7792775,Thomas Nossiter,1937,male
http://www.wikidata.org/entity/Q7793373,Thomas R. Plough,1941,male
http://www.wikidata.org/entity/Q7793580,Thomas Robbins,1943,male
http://www.wikidata.org/entity/Q7793736,Thomas S. Popkewitz,1940,male
http://www.wikidata.org/entity/Q7793971,"Thomas Simey, Baron Simey",1906,male
http://www.wikidata.org/entity/Q7794595,Thomas Turino,1951,male
http://www.wikidata.org/entity/Q7801219,Tiffany Jenkins,1973,female
http://www.wikidata.org/entity/Q7803108,Tim B. Heaton,1949,male
http://www.wikidata.org/entity/Q7803742,Tim Jordan,1959,male
http://www.wikidata.org/entity/Q78066667,Maurice Millioud,1865,male
http://www.wikidata.org/entity/Q7807365,Timothy Luke,1951,male
http://www.wikidata.org/entity/Q7807566,Timothy Ting,1954,male
http://www.wikidata.org/entity/Q7811812,Toby Huff,1942,male
http://www.wikidata.org/entity/Q7812465,Todd Joseph Miles Holden,1958,male
http://www.wikidata.org/entity/Q7815045,Tom Brass,1946,male
http://www.wikidata.org/entity/Q78162396,Maxime Coulombe,1978,male
http://www.wikidata.org/entity/Q78170366,Jennie E. Brand,1976,female
http://www.wikidata.org/entity/Q7818469,Tomasz Sommer,1972,male
http://www.wikidata.org/entity/Q78208559,Malene Freudendal-Pedersen,1971,female
http://www.wikidata.org/entity/Q78212068,Tomasz Nawrocki,1959,male
http://www.wikidata.org/entity/Q7821883,Tony Bennett,1947,male
http://www.wikidata.org/entity/Q78222175,Antoine Sohier,1885,male
http://www.wikidata.org/entity/Q78231408,Jacques Lemieux,1944,male
http://www.wikidata.org/entity/Q7823626,Tony Vinson,1935,male
http://www.wikidata.org/entity/Q7825637,Tore Lindbekk,1933,male
http://www.wikidata.org/entity/Q7825807,Torild Skard,1936,female
http://www.wikidata.org/entity/Q78319243,Jean Rémy,1928,male
http://www.wikidata.org/entity/Q78321388,Marit Haldar,1964,female
http://www.wikidata.org/entity/Q7842100,Triloki Nath Madan,1933,male
http://www.wikidata.org/entity/Q7846816,Troy Duster,1936,male
http://www.wikidata.org/entity/Q78492,Tomáš Garrigue Masaryk,1850,male
http://www.wikidata.org/entity/Q7851866,Tukufu Zuberi,1959,male
http://www.wikidata.org/entity/Q785400,Julian Hochfeld,1911,male
http://www.wikidata.org/entity/Q78554841,Lois Bryson,1937,female
http://www.wikidata.org/entity/Q78570,Otto Neurath,1882,male
http://www.wikidata.org/entity/Q78590689,Daniel Fridman,1976,male
http://www.wikidata.org/entity/Q786040,Sami Tchak,1960,male
http://www.wikidata.org/entity/Q78662307,Maurice Chaumont,1932,male
http://www.wikidata.org/entity/Q78667351,Stanislas de Lestapis,1903,male
http://www.wikidata.org/entity/Q787023,András B. Kovács,1949,male
http://www.wikidata.org/entity/Q78729340,Kamil Bałuk,1988,male
http://www.wikidata.org/entity/Q78781170,Julien Potel,1922,male
http://www.wikidata.org/entity/Q78781373,Pierre Cousin,1929,male
http://www.wikidata.org/entity/Q7879088,Ulla-Britt Lilleaas,1944,female
http://www.wikidata.org/entity/Q7880825,Ulus Baker,1960,male
http://www.wikidata.org/entity/Q78815146,Carol Hirschon Weiss,1927,female
http://www.wikidata.org/entity/Q78815371,Magali Della Sudda,1978,female
http://www.wikidata.org/entity/Q788289,Humphry Knipe,1941,male
http://www.wikidata.org/entity/Q78883,Arno Tausch,1951,male
http://www.wikidata.org/entity/Q789416,Bálint Balla,1928,male
http://www.wikidata.org/entity/Q7900245,Urbano González Serrano,1848,male
http://www.wikidata.org/entity/Q79003878,Reinhard Müller,1954,male
http://www.wikidata.org/entity/Q79018805,Roger Lacombe,1896,male
http://www.wikidata.org/entity/Q79151,Othmar Spann,1878,male
http://www.wikidata.org/entity/Q79170,Eugen Ehrlich,1862,male
http://www.wikidata.org/entity/Q7924727,Vic Allen,1923,male
http://www.wikidata.org/entity/Q7925396,Margit Warburg,1952,female
http://www.wikidata.org/entity/Q7925749,Victor Branford,1863,male
http://www.wikidata.org/entity/Q792654,János Bencsik,1965,male
http://www.wikidata.org/entity/Q7929278,Vijayan K. Pillai,1948,male
http://www.wikidata.org/entity/Q792947,Ayhan Kaya,1968,male
http://www.wikidata.org/entity/Q7931340,Vina Mazumdar,1927,female
http://www.wikidata.org/entity/Q7931964,Vincent N. Parrillo,1938,male
http://www.wikidata.org/entity/Q7932260,Vincenzo Ruggiero,1950,male
http://www.wikidata.org/entity/Q7932887,Vintilă Mihăilescu,1951,male
http://www.wikidata.org/entity/Q7933788,Virgil Madgearu,1887,male
http://www.wikidata.org/entity/Q7933802,Virgil Măgureanu,1941,male
http://www.wikidata.org/entity/Q793550,György Berkovits,1940,male
http://www.wikidata.org/entity/Q7938673,Vladimir Thelisma,1976,male
http://www.wikidata.org/entity/Q79398193,Bronwyn Parry,1962,female
http://www.wikidata.org/entity/Q794087,Azouz Begag,1957,male
http://www.wikidata.org/entity/Q7941228,Zdzisław Jerzy Bolek,1934,male
http://www.wikidata.org/entity/Q7941405,Edward Ciupak,1930,male
http://www.wikidata.org/entity/Q79422020,Núria Puig i Barata,1951,female
http://www.wikidata.org/entity/Q7943157,Vron Ware,1950,female
